filename,xRot
012144.png,248.30266891427868
012145.png,179.70340071312603
012146.png,174.2549743682185
012147.png,63.724598693671965
012148.png,105.44062221806209
012149.png,181.02169823285038
012150.png,254.08250183745213
012151.png,43.558453351712565
012152.png,227.62290270656126
012153.png,178.78419003230152
012154.png,279.653329267093
012155.png,155.36670359714375
012156.png,174.66212895983713
012157.png,161.87188728798597
012158.png,180.45832655939495
012159.png,310.24244186910875
012160.png,133.74416152115742
012161.png,276.2795694638204
012162.png,128.23903975391406
012163.png,66.68906319479088
012164.png,66.9483537517355
012165.png,275.5185348421388
012166.png,115.96392225578091
012167.png,115.34883010713202
012168.png,62.01134609345877
012169.png,179.210470041856
012170.png,180.3377632654118
012171.png,149.06991179640417
012172.png,135.89349369441382
012173.png,176.7502544506039
012174.png,160.02897070146807
012175.png,147.06876970861492
012176.png,116.54475234567875
012177.png,189.52098251699712
012178.png,270.08310242310085
012179.png,128.91680848616906
012180.png,185.25482403146964
012181.png,186.73368519744585
012182.png,181.7701184304052
012183.png,263.4502671742097
012184.png,150.59857955950653
012185.png,99.46140121726125
012186.png,90.21994581971529
012187.png,150.82048919478567
012188.png,182.10753222727936
012189.png,195.43217783040166
012190.png,108.24546080302777
012191.png,153.71566790236935
012192.png,228.4184773319323
012193.png,290.38166180272646
012194.png,108.88475019660117
012195.png,101.2420608101281
012196.png,117.06727279456008
012197.png,168.76429772012878
012198.png,99.4824074404893
012199.png,44.929053293845136
012200.png,301.0985772155062
012201.png,51.7425741330672
012202.png,290.18214009772487
012203.png,231.252938433216
012204.png,291.6648373715466
012205.png,255.53366839605195
012206.png,71.37240333603035
012207.png,104.02578092487138
012208.png,191.54325309706184
012209.png,183.04987981981392
012210.png,72.09020682960292
012211.png,261.468760292789
012212.png,74.39547145838903
012213.png,189.00739305367205
012214.png,50.82176393257324
012215.png,274.794573799162
012216.png,172.26943060382243
012217.png,124.65222446517838
012218.png,262.3499312689931
012219.png,123.65967774510591
012220.png,285.793742296873
012221.png,84.51984033309895
012222.png,180.26447666829228
012223.png,46.51043171098397
012224.png,297.4774250366899
012225.png,159.90077928882732
012226.png,183.22346111079426
012227.png,73.77642393946309
012228.png,78.18723906861477
012229.png,272.82884029299464
012230.png,188.6108945770109
012231.png,278.5150164621218
012232.png,79.37684340490817
012233.png,242.67645402051335
012234.png,270.9157666624616
012235.png,263.47424527024054
012236.png,107.32468267310361
012237.png,84.34260767411794
012238.png,257.95385256667083
012239.png,292.8748385902416
012240.png,257.02494989239386
012241.png,115.87533265176525
012242.png,273.4633885873306
012243.png,188.76539721963638
012244.png,173.725201961738
012245.png,248.65554139393996
012246.png,280.8509619360298
012247.png,84.66216952193263
012248.png,85.64356102880487
012249.png,148.9029871530708
012250.png,184.94656138035091
012251.png,297.74868860636496
012252.png,81.43507912460846
012253.png,268.83799996574464
012254.png,190.5647285655036
012255.png,184.49015641555133
012256.png,38.525511928932815
012257.png,79.15723483301318
012258.png,104.75867896663632
012259.png,72.02831062986228
012260.png,220.252556598947
012261.png,100.36068137522021
012262.png,238.11182843853464
012263.png,140.26880135768667
012264.png,173.96490140934762
012265.png,274.8463356988415
012266.png,190.60571943068373
012267.png,94.48306528468447
012268.png,194.0605529663088
012269.png,196.596213904911
012270.png,270.48872564501085
012271.png,185.6485504082525
012272.png,177.42505398260366
012273.png,217.33753422629104
012274.png,294.646438247136
012275.png,112.33420188972936
012276.png,97.58312415497615
012277.png,175.88288851843092
012278.png,241.25113634118347
012279.png,65.29836569557499
012280.png,154.36348272241827
012281.png,80.97568959240559
012282.png,100.13262755327425
012283.png,118.30442175060244
012284.png,274.7827504490906
012285.png,258.8455373446789
012286.png,316.5650157354312
012287.png,184.030136830279
012288.png,177.34510205205783
012289.png,260.69781586503495
012290.png,279.4036064301429
012291.png,101.71401131550805
012292.png,236.56730445120684
012293.png,181.81561387437046
012294.png,188.43801482974524
012295.png,117.08985582080398
012296.png,278.73521299446344
012297.png,67.26358607262532
012298.png,250.4448493504666
012299.png,307.46250073650856
012300.png,264.6015097639109
012301.png,252.59204348573542
012302.png,262.1149929647271
012303.png,250.35410032808346
012304.png,271.78606571549875
012305.png,290.14376231584765
012306.png,305.165756189103
012307.png,65.43927308914691
012308.png,90.68309829877632
012309.png,145.62656954682552
012310.png,71.602231729506
012311.png,179.9133600523283
012312.png,307.6367508324969
012313.png,110.57516855110694
012314.png,104.47004918340704
012315.png,265.1675285956497
012316.png,168.84760369776762
012317.png,251.61817252748452
012318.png,218.36272611388648
012319.png,72.02869547670005
012320.png,265.40210877855276
012321.png,120.01875405999938
012322.png,190.25990114010773
012323.png,38.94889690142473
012324.png,251.39239037090036
012325.png,330.9596985729385
012326.png,180.00465694694574
012327.png,203.19749705820027
012328.png,249.04255299516805
012329.png,290.9659555141642
012330.png,183.4167591208414
012331.png,250.12708879965646
012332.png,250.93379725784786
012333.png,102.81864467707977
012334.png,189.49745808590183
012335.png,246.59890385763538
012336.png,128.75483072822948
012337.png,78.36999855579371
012338.png,271.2085495844817
012339.png,297.34467425804064
012340.png,295.00949847780817
012341.png,86.3626794157398
012342.png,183.58546100825194
012343.png,143.08333059983107
012344.png,83.36768373215816
012345.png,266.69858828875067
012346.png,182.03144145971177
012347.png,188.45758856752158
012348.png,302.5425866919426
012349.png,242.39920394447302
012350.png,310.08831071058364
012351.png,302.28898331604495
012352.png,261.5946158989283
012353.png,97.36549326821968
012354.png,186.1470556795067
012355.png,269.1177943069902
012356.png,251.53416901495223
012357.png,106.33770019689383
012358.png,204.5277468784121
012359.png,188.13838016411174
012360.png,174.56665754604893
012361.png,103.26297707675506
012362.png,277.1288622936296
012363.png,65.2052327608357
012364.png,119.26960158443381
012365.png,93.62609689849987
012366.png,92.46717340732833
012367.png,122.14391036871115
012368.png,330.793925797571
012369.png,164.4031452046075
012370.png,182.7117704924569
012371.png,53.65418320757878
012372.png,179.76147784251134
012373.png,173.54789848024865
012374.png,282.6665944852786
012375.png,267.6969451270544
012376.png,205.44786221656008
012377.png,290.80692824864747
012378.png,78.72023055854034
012379.png,329.9851808581964
012380.png,85.35020083652806
012381.png,153.5265557698198
012382.png,185.2782616047717
012383.png,100.83426213456569
012384.png,76.499920869191
012385.png,30.566932774888734
012386.png,248.2307506614712
012387.png,134.67640487979
012388.png,182.775525448973
012389.png,289.4504928081827
012390.png,125.26901635402741
012391.png,90.01068535168021
012392.png,142.66774946599386
012393.png,179.81162218282583
012394.png,196.272138124395
012395.png,101.9062743815418
012396.png,194.4935363930912
012397.png,98.53020015214761
012398.png,129.6024772687882
012399.png,209.79774860816053
012400.png,102.09147123202659
012401.png,190.73007707395797
012402.png,78.44580269264361
012403.png,226.86352506432004
012404.png,132.86061197769212
012405.png,114.13073106955906
012406.png,311.15193115845847
012407.png,182.00242694794647
012408.png,180.0652222180391
012409.png,177.15407103041443
012410.png,244.44050640331162
012411.png,82.85559156356126
012412.png,236.768798496252
012413.png,278.17004403282465
012414.png,81.12890139459607
012415.png,83.4798238246071
012416.png,80.07668737938502
012417.png,181.94460304243532
012418.png,83.0969974327397
012419.png,253.52093546982246
012420.png,181.0599043035517
012421.png,172.86525635765568
012422.png,291.8901865754383
012423.png,121.79381199333875
012424.png,120.11075383460525
012425.png,102.00219211075994
012426.png,142.6403718895628
012427.png,266.2081223743982
012428.png,217.9237334640852
012429.png,229.88221020880417
012430.png,151.79624162646564
012431.png,132.0249705204337
012432.png,170.82045286161238
012433.png,260.72698939337556
012434.png,171.27764288723554
012435.png,279.49126598763394
012436.png,92.63848370108374
012437.png,68.44907468579261
012438.png,254.05844891009176
012439.png,267.9241811494701
012440.png,192.94960036621
012441.png,256.1350931368652
012442.png,295.78351099007443
012443.png,72.44647878966448
012444.png,273.2761606007576
012445.png,57.497306490266375
012446.png,109.28388981831385
012447.png,250.52899718056307
012448.png,279.7777844583505
012449.png,129.5199222769925
012450.png,68.0597058976832
012451.png,281.8442302439231
012452.png,287.41351987626894
012453.png,101.30546432665
012454.png,96.75653728859515
012455.png,182.6558447637966
012456.png,59.344528550781774
012457.png,144.91574674728244
012458.png,186.8495521573619
012459.png,140.91293340730195
012460.png,108.37520229320951
012461.png,184.03919943879887
012462.png,111.34396959577845
012463.png,179.5567259620826
012464.png,152.8358866508572
012465.png,55.83091968274109
012466.png,153.96892919218897
012467.png,280.48854311675393
012468.png,128.220273125478
012469.png,244.21722040607796
012470.png,101.3069609532413
012471.png,111.50772192524772
012472.png,297.4623946296372
012473.png,318.44198859454383
012474.png,102.57282375945695
012475.png,188.17754100240188
012476.png,281.77459434666736
012477.png,103.06621344075744
012478.png,228.6116490641108
012479.png,241.42890885475634
012480.png,282.5664808565098
012481.png,121.51004090143627
012482.png,256.51491558536003
012483.png,143.48921573139458
012484.png,56.39031594181334
012485.png,88.29252595428551
012486.png,294.9969054340613
012487.png,112.0365602763824
012488.png,253.87014655943003
012489.png,94.72656643109076
012490.png,147.08048081169193
012491.png,146.32068625204312
012492.png,70.94658100023258
012493.png,171.85431983834246
012494.png,262.60430433856624
012495.png,192.83365723869065
012496.png,117.11152483580817
012497.png,182.4504695116671
012498.png,302.6767485756637
012499.png,166.30290687612037
012500.png,111.42462173376519
012501.png,68.96010852558565
012502.png,130.1720666239663
012503.png,261.3751088838377
012504.png,112.62135642674718
012505.png,179.90836572921665
012506.png,216.26581328699075
012507.png,88.06825645957757
012508.png,178.4133286355222
012509.png,176.29539755893472
012510.png,240.10317029469832
012511.png,200.66699814506433
012512.png,181.45009490001257
012513.png,254.93665335858807
012514.png,143.16504106662168
012515.png,181.92901874991642
012516.png,180.61703712803475
012517.png,152.44768042090354
012518.png,78.60874256767761
012519.png,49.83965618297516
012520.png,100.6022529423427
012521.png,237.1559651052342
012522.png,174.15683441576704
012523.png,95.02295194712
012524.png,271.27070234878084
012525.png,300.33283891025195
012526.png,168.11724190356546
012527.png,102.52107789506238
012528.png,97.32731859995131
012529.png,129.04860783791386
012530.png,182.325996948851
012531.png,211.30518298149866
012532.png,319.39835436677134
012533.png,295.4169123065328
012534.png,150.37392521796085
012535.png,288.70067219574594
012536.png,173.2565266633003
012537.png,118.44426012518058
012538.png,158.09256840394295
012539.png,184.19640202252057
012540.png,163.4739031168
012541.png,115.27682633280506
012542.png,206.26701405583927
012543.png,93.71347851105254
012544.png,278.5940597265229
012545.png,255.74288610332727
012546.png,253.77390812451375
012547.png,188.55631648041964
012548.png,179.194217612466
012549.png,88.63958297062057
012550.png,248.6552260333368
012551.png,259.3804797942681
012552.png,266.6854821158867
012553.png,152.64497856639807
012554.png,289.3192386561247
012555.png,102.03801493724195
012556.png,125.6753878892331
012557.png,130.86118833793537
012558.png,106.01693570271114
012559.png,205.94006528677747
012560.png,119.17144960551866
012561.png,128.17358372092409
012562.png,298.72272526255995
012563.png,158.73634500474282
012564.png,75.87370023281672
012565.png,302.3627456266167
012566.png,56.448801970963785
012567.png,272.6454607747993
012568.png,91.81230306192039
012569.png,236.05201591581852
012570.png,150.05448363478294
012571.png,180.43470658472708
012572.png,171.37987050106452
012573.png,265.2340001966838
012574.png,256.8099808629319
012575.png,300.26120394747784
012576.png,115.73391747417128
012577.png,130.80099722348984
012578.png,146.9489941480028
012579.png,112.10822730972632
012580.png,261.39888921135463
012581.png,285.6274670825784
012582.png,267.2183346333431
012583.png,86.10119736985791
012584.png,49.24436226609132
012585.png,175.85183084411372
012586.png,256.8595566187691
012587.png,127.97490654092755
012588.png,73.74178772406418
012589.png,279.2381009095238
012590.png,244.379294375727
012591.png,275.8781100708912
012592.png,180.78001909569164
012593.png,96.24518274310397
012594.png,74.99346999332715
012595.png,148.133467193126
012596.png,171.31491957954913
012597.png,59.133664554256015
012598.png,60.20506746040566
012599.png,188.9342621324435
012600.png,157.06981655220085
012601.png,145.92109496980558
012602.png,237.50555035148957
012603.png,181.94350997051416
012604.png,53.69622772460468
012605.png,197.30128538226748
012606.png,173.83156935162046
012607.png,155.0808105025386
012608.png,71.28767289058227
012609.png,323.41191134763943
012610.png,130.33313037066617
012611.png,140.74722477307404
012612.png,195.9493772372414
012613.png,75.67549342117746
012614.png,92.56583317026553
012615.png,82.67229756688542
012616.png,186.08516582706633
012617.png,231.1246668441507
012618.png,226.8799665764446
012619.png,205.52650192629102
012620.png,108.77590268265313
012621.png,118.6932987899747
012622.png,182.31776951142004
012623.png,185.143545501516
012624.png,254.39851988730237
012625.png,112.57301538784785
012626.png,178.75825964033334
012627.png,160.9464829783662
012628.png,179.63039406535552
012629.png,89.37606222601471
012630.png,323.5088606801866
012631.png,186.08795964139293
012632.png,238.66392864297427
012633.png,126.3146291769518
012634.png,188.81382378005523
012635.png,207.72399073267036
012636.png,172.1974976520038
012637.png,306.12469829710557
012638.png,265.7316819892443
012639.png,164.43600150338173
012640.png,157.04643977935405
012641.png,185.9461482586344
012642.png,181.83085808522193
012643.png,176.10529524754216
012644.png,67.1010631149989
012645.png,133.97694575215093
012646.png,128.89134979883187
012647.png,86.27838726807919
012648.png,249.2618782770297
012649.png,278.9558798951623
012650.png,59.49551679346517
012651.png,275.7115996724179
012652.png,275.38886283819164
012653.png,103.26177977548201
012654.png,207.85891161987703
012655.png,278.00726451063974
012656.png,70.00030676730647
012657.png,267.02636554753263
012658.png,268.3672841773025
012659.png,121.83695225483329
012660.png,91.15784963392001
012661.png,75.45861084771664
012662.png,252.55045864687685
012663.png,305.64631229738296
012664.png,237.14654704789888
012665.png,72.19065185425976
012666.png,280.94677810844354
012667.png,208.40173273945052
012668.png,178.61764221816347
012669.png,195.99867772068765
012670.png,164.59004981293486
012671.png,185.82526192047405
012672.png,235.41135283283808
012673.png,87.23664520392573
012674.png,55.624427973899934
012675.png,58.635929310745766
012676.png,318.7908843235482
012677.png,129.58287146044202
012678.png,280.81110890794116
012679.png,75.07475819761521
012680.png,160.94835376160532
012681.png,282.4144556654025
012682.png,86.34955186249603
012683.png,176.7964240446721
012684.png,196.63213294310245
012685.png,84.63642754456208
012686.png,120.92619617797595
012687.png,79.83757990104323
012688.png,193.24096683806337
012689.png,271.84990752980815
012690.png,182.57477637653915
012691.png,204.94782056457075
012692.png,276.09277977503484
012693.png,117.04002884550326
012694.png,182.12758969615044
012695.png,224.03452130499969
012696.png,158.69484301485625
012697.png,271.8454817911738
012698.png,78.74061675075197
012699.png,114.05720394316594
012700.png,132.67193547038255
012701.png,164.94725983716347
012702.png,272.87485087048753
012703.png,182.94743706591242
012704.png,145.4966570136048
012705.png,67.61534677253306
012706.png,319.8941653760928
012707.png,287.4156044633068
012708.png,299.76737062329494
012709.png,180.78176026037778
012710.png,130.59692684266963
012711.png,183.78162599361303
012712.png,248.58277327103244
012713.png,186.38967889406433
012714.png,263.7600207727564
012715.png,162.83363557084726
012716.png,143.64875612602833
012717.png,269.19500420381695
012718.png,251.1173317837973
012719.png,230.93449371024982
012720.png,247.17752107821605
012721.png,196.62870406467985
012722.png,143.5074906110935
012723.png,273.9118955061766
012724.png,147.18829404976347
012725.png,71.81797045264348
012726.png,151.86933045507132
012727.png,104.18027020475944
012728.png,133.06802304286794
012729.png,311.3987890245052
012730.png,165.7544840970194
012731.png,114.05734291563513
012732.png,88.39629562801304
012733.png,273.9233981505499
012734.png,127.97059839438256
012735.png,307.59550807971635
012736.png,230.83286741960484
012737.png,89.38062693711821
012738.png,189.5710226279597
012739.png,85.91817062793054
012740.png,180.55236014263653
012741.png,279.1968581567432
012742.png,152.88789977000022
012743.png,70.32423021261583
012744.png,293.8362394419299
012745.png,284.9372763496155
012746.png,135.0342376075825
012747.png,242.5861058802529
012748.png,179.3318217373471
012749.png,75.54737149477131
012750.png,127.96710804736783
012751.png,290.5469107587871
012752.png,174.33923845413054
012753.png,162.16747905741232
012754.png,181.12818054227466
012755.png,301.7661047458007
012756.png,111.78524460113148
012757.png,100.0216954522883
012758.png,253.07073415587124
012759.png,71.67799310559616
012760.png,249.92307721488092
012761.png,64.86555197555782
012762.png,185.34137080700185
012763.png,122.53101283655371
012764.png,311.20617318220354
012765.png,76.36513895445353
012766.png,79.04933874596959
012767.png,173.3010833749616
012768.png,54.960909264832196
012769.png,156.80353193848933
012770.png,272.1029122550692
012771.png,303.3441478236789
012772.png,137.5234536797256
012773.png,93.44836180059175
012774.png,80.41844206151086
012775.png,179.91215139272845
012776.png,180.71447085981345
012777.png,97.40784780075377
012778.png,141.03297889521
012779.png,159.39888288888375
012780.png,257.97257108925214
012781.png,77.32703155487897
012782.png,192.6407647877243
012783.png,71.86625804059312
012784.png,116.50922884451498
012785.png,187.74661610531936
012786.png,183.04908807762163
012787.png,249.0295056183488
012788.png,260.0208649323102
012789.png,287.4316718187835
012790.png,182.1203343978669
012791.png,128.4640789422975
012792.png,270.5991232364999
012793.png,235.4454331583602
012794.png,256.5913237179414
012795.png,118.56119476781667
012796.png,271.56267281636576
012797.png,108.44296206213112
012798.png,267.39680200926193
012799.png,218.9137412640474
012800.png,70.69877170728131
012801.png,233.47970499728783
012802.png,65.3839834267879
012803.png,259.17545798654345
012804.png,268.01559830872435
012805.png,101.05348585962292
012806.png,180.8674448052778
012807.png,179.5580328378025
012808.png,82.30666100043824
012809.png,215.37150139480542
012810.png,186.31889246511656
012811.png,75.90566390073114
012812.png,160.388708955617
012813.png,63.71443232304099
012814.png,109.24538375415742
012815.png,128.83531716827218
012816.png,116.11128652407535
012817.png,179.78231101828976
012818.png,70.80483977184551
012819.png,189.34900742705494
012820.png,274.6113225632459
012821.png,101.99758998399165
012822.png,268.46110662929283
012823.png,54.66540034437786
012824.png,114.8886922616335
012825.png,181.6581908054813
012826.png,196.10956706091386
012827.png,212.57460829351115
012828.png,248.7133218705545
012829.png,268.9301654382946
012830.png,284.3131403002791
012831.png,222.4556443923063
012832.png,108.97765863735177
012833.png,173.0334063640107
012834.png,171.99218988169827
012835.png,187.71023738896056
012836.png,260.3997626793754
012837.png,103.11940248079362
012838.png,99.80227930381218
012839.png,44.8761475438423
012840.png,289.4364031378445
012841.png,222.27202968993234
012842.png,296.99201558217806
012843.png,289.07653927396376
012844.png,169.86072636092314
012845.png,254.0563269073891
012846.png,147.66421863325286
012847.png,48.30777334524897
012848.png,193.253089513453
012849.png,126.89719107761955
012850.png,180.82092043053106
012851.png,97.16638848062564
012852.png,104.431992107228
012853.png,185.0783523803848
012854.png,125.83240539904149
012855.png,182.8518781261941
012856.png,83.29555702064691
012857.png,277.96719767875237
012858.png,68.5438432195924
012859.png,73.80174899942605
012860.png,299.20033087841705
012861.png,77.43764295016678
012862.png,118.34146325873739
012863.png,252.08904866877572
012864.png,104.46957881504977
012865.png,303.649171013178
012866.png,180.17074508291648
012867.png,43.130215032988836
012868.png,277.82688893581695
012869.png,71.97338443396117
012870.png,183.83610520594738
012871.png,71.93096576028745
012872.png,218.75903016271812
012873.png,270.78906653131713
012874.png,74.20165831481425
012875.png,285.42706878200187
012876.png,126.12031893954492
012877.png,140.8139743190465
012878.png,325.6384747981025
012879.png,137.8762032222026
012880.png,181.50877869767686
012881.png,235.67031733898958
012882.png,121.56178676583085
012883.png,214.1358624280918
012884.png,231.67811935761748
012885.png,169.15746553448736
012886.png,73.81010872795751
012887.png,264.01523302223967
012888.png,325.58120745060495
012889.png,311.2430436472995
012890.png,89.92334649988729
012891.png,268.55204272999987
012892.png,126.35077805422692
012893.png,141.0917321791089
012894.png,276.4449467021602
012895.png,269.10362980532244
012896.png,265.56437517162067
012897.png,182.56842707185288
012898.png,178.64418462350562
012899.png,91.3609739329307
012900.png,28.78838449453463
012901.png,273.6032804128584
012902.png,66.2997585478211
012903.png,197.67283629629785
012904.png,166.47931906302364
012905.png,133.7252185045874
012906.png,254.26558737542416
012907.png,279.0037719460842
012908.png,256.6222611276218
012909.png,114.2540477555881
012910.png,293.7253180311339
012911.png,74.97748815936994
012912.png,140.3999753333201
012913.png,236.86262629333726
012914.png,71.93755091728922
012915.png,260.0137345756216
012916.png,194.93130902496586
012917.png,263.1119707685288
012918.png,185.4635950892466
012919.png,52.863868155657194
012920.png,305.61964027348785
012921.png,322.7003081642309
012922.png,96.83954661346321
012923.png,244.3981037649228
012924.png,109.0409178363095
012925.png,135.88287833580546
012926.png,242.3797103831212
012927.png,184.0128748460767
012928.png,276.85271330715284
012929.png,74.63762564086312
012930.png,111.09185215628219
012931.png,176.36227939600766
012932.png,105.72816160191769
012933.png,189.6169797545029
012934.png,265.5302360500539
012935.png,179.7553937881629
012936.png,58.734172156275385
012937.png,78.62596446366763
012938.png,274.7366650402682
012939.png,182.98764353840588
012940.png,272.91085543019847
012941.png,65.28826346608365
012942.png,181.5213523654545
012943.png,80.87716880193759
012944.png,180.46116948178158
012945.png,262.56715058343696
012946.png,310.35006001121394
012947.png,165.87916378226552
012948.png,286.09967415251685
012949.png,94.31753838368549
012950.png,181.85071511303164
012951.png,248.35512033120915
012952.png,62.25640800759599
012953.png,223.86638065256088
012954.png,179.95037817567274
012955.png,118.75080666674583
012956.png,181.7903810172957
012957.png,145.36799523260677
012958.png,310.9222951884017
012959.png,123.51076339927047
012960.png,132.40395913411336
012961.png,252.27445932305926
012962.png,117.70510832230194
012963.png,191.40217866927213
012964.png,181.85428764088152
012965.png,143.89881035886657
012966.png,106.86910419361361
012967.png,81.03723301587829
012968.png,104.10555646728322
012969.png,129.5132569435662
012970.png,271.88697041832296
012971.png,103.31458396868045
012972.png,141.9220231963034
012973.png,165.19064071893297
012974.png,114.8510895185268
012975.png,260.81145792917016
012976.png,237.81990073170954
012977.png,156.74058810013477
012978.png,274.3751121263773
012979.png,293.79113753058175
012980.png,233.5810907586592
012981.png,77.2762317722939
012982.png,238.42637658726844
012983.png,257.4733285289607
012984.png,82.16211894228742
012985.png,164.02669818358558
012986.png,267.14250911611333
012987.png,131.6338271607946
012988.png,91.54296372643411
012989.png,137.54157889676537
012990.png,248.87310279446186
012991.png,125.62893901395277
012992.png,134.56122342830372
012993.png,270.33688218713246
012994.png,245.31581915542972
012995.png,179.42454176350003
012996.png,312.41370496702285
012997.png,145.40518105830589
012998.png,161.68753496250628
012999.png,63.72445972120278
013000.png,113.4694733356632
013001.png,257.32253270969613
013002.png,181.58738767311172
013003.png,126.49590272772936
013004.png,180.9406258367717
013005.png,264.4313005597191
013006.png,111.84533415877262
013007.png,263.4988166718129
013008.png,258.7180728649539
013009.png,251.89231175825293
013010.png,283.79179042719596
013011.png,140.2104382657205
013012.png,228.33773432733108
013013.png,252.28163778560258
013014.png,115.44786402671706
013015.png,222.8077284704597
013016.png,178.9445883146778
013017.png,183.5609123233332
013018.png,192.68531348174315
013019.png,245.88186471264336
013020.png,266.0930798953811
013021.png,48.36895330226377
013022.png,82.49875302343298
013023.png,154.04360818654789
013024.png,79.22880565464764
013025.png,181.76319720055727
013026.png,121.82847493421251
013027.png,218.61911161171545
013028.png,316.15313340731245
013029.png,261.93332922201677
013030.png,86.68926471834372
013031.png,337.3000181545579
013032.png,259.0488059612538
013033.png,253.2646007503957
013034.png,73.76497474603956
013035.png,98.8885353188672
013036.png,86.58122965883095
013037.png,160.6489509394661
013038.png,76.88630709430772
013039.png,295.5902751167563
013040.png,127.01705483229865
013041.png,179.3699008620429
013042.png,209.66505128046094
013043.png,307.78463892009825
013044.png,67.56371315513285
013045.png,279.2177040271222
013046.png,148.86606590957265
013047.png,109.49163762447272
013048.png,264.9756129607889
013049.png,89.12608282450604
013050.png,125.56789802940716
013051.png,197.06673459738676
013052.png,58.7452792636209
013053.png,191.45496281836444
013054.png,121.74555113086394
013055.png,176.78928299779355
013056.png,120.81278929801937
013057.png,193.2705893543814
013058.png,109.42528361552795
013059.png,196.11155944506353
013060.png,294.50012161745553
013061.png,167.64202955398068
013062.png,139.9633077998303
013063.png,173.9459396849452
013064.png,281.0600834315957
013065.png,144.47608061551503
013066.png,192.43635499337356
013067.png,286.0333949749016
013068.png,173.51490855410017
013069.png,93.9985965668872
013070.png,230.123894022921
013071.png,158.8376425720472
013072.png,260.4662823862642
013073.png,181.04311335584356
013074.png,71.12629378327921
013075.png,181.39069485962244
013076.png,168.1143582248297
013077.png,205.60362630159827
013078.png,283.6678697454354
013079.png,154.3163149318646
013080.png,268.8318798320052
013081.png,168.4914025602144
013082.png,69.14914315425816
013083.png,242.22516230718847
013084.png,272.6021441251708
013085.png,278.72354999724115
013086.png,261.33202741838784
013087.png,271.10513268702215
013088.png,262.94046805135457
013089.png,103.07105075170435
013090.png,238.84870857605148
013091.png,266.26699859548137
013092.png,114.57886917685227
013093.png,287.35106778665147
013094.png,206.75827104424712
013095.png,296.31973091736126
013096.png,259.2059357180565
013097.png,232.77202511358647
013098.png,283.2916926517094
013099.png,247.24812443766115
013100.png,185.51916603722836
013101.png,298.17693761527863
013102.png,203.24046627665578
013103.png,128.4256530545656
013104.png,213.67538516906274
013105.png,107.0487528355206
013106.png,303.96106799480714
013107.png,219.89609756056154
013108.png,280.19344042351725
013109.png,261.59036654842794
013110.png,99.79058423602008
013111.png,264.3290382027728
013112.png,286.43321876877036
013113.png,125.21932300610092
013114.png,73.46463385973327
013115.png,154.38556063718758
013116.png,64.02449059200086
013117.png,188.55422320760243
013118.png,92.62070591521696
013119.png,138.24504150053622
013120.png,187.00639528344692
013121.png,115.07560488760332
013122.png,182.83706285921386
013123.png,134.11395657149046
013124.png,182.79415110052926
013125.png,257.7908057897375
013126.png,187.76255317410622
013127.png,182.52398661600714
013128.png,278.26010888305177
013129.png,179.3399208924988
013130.png,181.25450451236063
013131.png,71.12795076271959
013132.png,182.69929904962058
013133.png,92.42972567197575
013134.png,322.43497764997136
013135.png,66.67297445893429
013136.png,83.09464559095336
013137.png,256.0530512741865
013138.png,235.7429464894279
013139.png,318.141401833869
013140.png,117.38534336087844
013141.png,107.25610510465177
013142.png,170.8265649777094
013143.png,277.22415464673634
013144.png,113.47092720149475
013145.png,247.603311343444
013146.png,89.92657493724855
013147.png,50.973265304373655
013148.png,50.23729917809653
013149.png,272.08015284069137
013150.png,105.54282043386876
013151.png,188.56740755248026
013152.png,246.00890158477083
013153.png,259.5884520944157
013154.png,104.61010136178393
013155.png,258.8442438316964
013156.png,282.7623892773124
013157.png,122.26182316372658
013158.png,270.89504907436185
013159.png,295.3752312559648
013160.png,62.055806593410644
013161.png,258.41098112370184
013162.png,183.5915717880752
013163.png,310.55538648935186
013164.png,182.15923867159856
013165.png,112.564377714378
013166.png,105.02040154179181
013167.png,248.66106822213789
013168.png,193.1575459408827
013169.png,311.3881736658969
013170.png,80.10721856184776
013171.png,251.15880437566153
013172.png,106.36427600907955
013173.png,83.01374223350307
013174.png,187.17278608542028
013175.png,277.8612044455177
013176.png,148.1440023753098
013177.png,287.53378451307066
013178.png,172.93897323492018
013179.png,257.04254059993673
013180.png,278.287625431952
013181.png,70.77854190459819
013182.png,307.9576489540538
013183.png,261.73392510910446
013184.png,78.27169156912446
013185.png,240.78545563220212
013186.png,271.7472282554543
013187.png,106.70374833565364
013188.png,186.1451194188542
013189.png,105.88271502294539
013190.png,291.80170387332197
013191.png,244.1711563776354
013192.png,245.41362904826687
013193.png,123.87181921932925
013194.png,181.98200066752256
013195.png,91.54187332706044
013196.png,287.4469908609646
013197.png,177.790057155297
013198.png,128.4317197373554
013199.png,86.21021592684498
013200.png,312.3600829742942
013201.png,282.88981634137264
013202.png,250.3415233196215
013203.png,181.305447944373
013204.png,196.23151273008338
013205.png,189.17930199806398
013206.png,100.90473186663657
013207.png,103.24850790467407
013208.png,67.93228952381295
013209.png,117.71926213377976
013210.png,225.51311889098022
013211.png,274.9462248336215
013212.png,255.85784306082485
013213.png,182.47986953840703
013214.png,186.3062018733865
013215.png,78.02938772399123
013216.png,169.19181311475796
013217.png,242.72012344640981
013218.png,176.09668429954715
013219.png,183.23381522788603
013220.png,197.60177325868543
013221.png,183.17266867771477
013222.png,187.54236332313334
